Object_Target_Code	Object_Target_Alias_Name	Flux_Version	Job_Version	Object_Source_Code	Object_Source_Alias_Name	Object_Source_Name
W309940	PERSON_PHSQ_SITUA_FAM	024_1	024_1	D209940	PERPHY	PERPHY
W309960	PERSON	024_1	024_1	D309960	PERSON	PERSON
W30997A	PERSON_CMPS_PART_A	E26_1	E26_1	D209960	PERSON	PERSON
W30997B	PERSON_CMPS_PART_B	E26_1	E26_1	D309971	T1R21	T1R21
W30998A	PERSON_COORD_A	E27_1	E27_1	D209230	PARMAI	PARMAI
W30998B	PERSON_COORD_B	E27_1	E27_1	D209280	PARTEL	PARTEL
W30998C	PERSON_COORD_C	E27_1	E27_1	D209260	PARTCDES	PARTCDES
W31004A	PERSON_PERSON_A	E26_2	E26_2	D201430	C4RE09	C4RE09
W31004B	PERSON_PERSON_B	026_1	026_1	D310041	T1R11	T1R11
W31004C	PERSON_PERSON_C	026_1	026_1	D212260	T1R10	T1R10
W310050	PERSON_PHSQ	024_1	024_1	D209940	PERPHY	PERPHY
W310060	PERSON_PHSQ_CPCT_JUR	024_1	024_1	D310060	PERPHY	PERPHY
W310090	PERSON_PHSQ_RGM_MATRIM	024_1	024_1	D209940	PERPHY	PERPHY
W310110	PERSON_SEGM_CIAL	026_1	026_1	D212620	T3R14C	T3R14C
W31019A	PLFD_UTIL_A	E26_1	E26_1	D310190	GRA024	GRA024
W31019B	PLFD_UTIL_B	E26_1	E26_1	D205960	GRA001	GRA001
W310220	PORTEF	024_1	024_1	D310220	PORTFL	PORTFL
W310230	PST_FNCT	1002	1002	D310230	PST_FNCT_W310230	POSTFC
W310240	PRECO_BATCH	025_1	025_1	D310240	PRECON	PRECON
W310270	PRVE_CLI_BNFCR	026_1	026_1	D310270	PREUVE_CLIENT	PREUVE_CLIENT
W310290	PROD_CONC	1002	1002	D310290	PROD_CONC_W310290	PROCON
W310320	PRODTR_ASSU_VIE	1002	1002	D310320	PRODTR_ASSU_VIE_W310320	PRODUCAS
W310360	PROD_CIAL	1002	1002	D310360	PROD_CIAL_W310360	PROD_CIAL
W310370	PROD_CIAL_FAM_PROD	025_1	025_1	D310370	PROD_CIAL_FAM_PROD	PROD_CIAL_FAM_PROD
W310380	PROD_CIAL_GRP_CHOIX	025_1	025_1	D310380	PROD_CIAL_GRP_CHOIX	PROD_CIAL_GRP_CHOIX
W310390	PROD_CIAL_MRCH	025_1	025_1	D310390	PROD_CIAL_MRCH	PROD_CIAL_MRCH
W310400	PROD_CIAL_PROD_CIAL	025_1	025_1	D310400	PROD_CIAL_PROD_CIAL	PROD_CIAL_PROD_CIAL
W310440	PROD_PRODTR	025_1	025_1	D310440	PROD_PRODTR	PROD_PRODTR
W310450	PROD_PRODTR_PROD_PRODTR	025_1	025_1	D310450	PROD_PRODTR_PROD_PRODTR	PROD_PRODTR_PROD_PRODTR
W31046A	TYP_CSP_CST	1002	1002	D310460	TYP_CSP_CST	TYP_CSP_CST
W31046B	TYP_CSP	1002	1002	D310461	TYP_CSP_W31046B	PROFES
W31050A	PROJ_UNICA_A	1002	1002	D310500	PROJ_UNICA_A_W31050A	UNICA_3C
W31050B	PROJ_UNICA_B	1002	1002	D310501	PROJ_UNICA_B_W31050B	UNICA_3E
W31050C	PROJ_UNICA_C	1002	1002	D310502	PROJ_UNICA_C_W31050C	UNICA_3G
W310540	PRVE_CLI_ORIG	026_1	026_1	D239410	PREUVE_CLIENT	PREUVE_CLIENT
W310550	SYNTH_ESPECE	E27_2	E27_2	D310550	PSOLDE	PSOLDE
W310710	PART_SGMTN_NOTATN_BALE2	E26_1	E26_1	D310710	RARE02	RARE02
W31072A	RATIO_FINC_A	025_1	025_1	D310720	GRC818	GRC818
W31072B	RATIO_FINC_B	025_1	025_1	D310721	C818ACT	C818ACT
W310760	TYP_FAM_OFR_FIDEL	1002	1002	D310760	TYP_FAM_OFR_FIDEL_W310760	REF_FAMILLE_OFFRE
W310770	REF_ICS	E26_2	E26_2	D310770	REF_ICS	REF_ICS
W310780	TYP_OFR_FIDL	026_1	026_1	D310780	REF_OFFRE	REF_OFFRE
W310790	TYP_PRVE	024_1	024_1	D310790	REF_PREUVES	REF_PREUVES
W310800	TYP_STATU_FIDL	1002	1002	D310800	TYP_STATU_FIDL_W310800	REF_STATUT
W310810	TYP_TYP_PRVE	1002	1002	D310810	TYP_TYP_PRVE_W310810	REF_TYPE_PREUVE
W310820	REGRP_NATU_LIEN	1002	1002	X310820	REGRP_NATU_LIEN	CLASSIFICATION
W310890	RPRSTN	025_1	025_1	D310890	REPRES	REPRES
W310940	REVNU	024_1	024_1	D310940	REVEN1	REVEN1
W311010	RSEAU_BQR	1002	1002	X311010	RSEAU_BQR	CLASSIFICATION
W311090	ECD_SECUCPTE	024_1	024_1	D311090	SECUCPTE	SECUCPTE
W311110	SEGM_MRCH_MRCH	026_1	026_1	D311110	SEGMAR	SEGMAR
W311130	SEGM_REFC	1002	1002	D311130	SEGM_REFC_W311130	SEGMREF
W311150	SGMTN_REFC	1002	1002	D311150	SGMTN_REFC_W311150	SEGMTREF
W31118A	SEGM_MRCH_CIAL_CST	1002	1002	D311180	SEGM_MRCH_CIAL_CST	SEGM_MRCH_CIAL_CST
W31118B	SEGM_MRCH_CIAL	1002	1002	X311180	SEGM_MRCH_CIAL	CLASSIFICATION
W311220	SEGM_SEGM	E25_2	E25_2	D311220	SEGSEG	SEGSEG
W311240	SENSIBILITE_TECHN_CNTCT	026_1	026_1	D311240	DGCZ11	DGCZ11
W311260	SERV	1002	1002	D311260	SERV_W311260	SERVIC
W311390	SPRT_CTR_ASSU_VIE	026_1	026_1	D311390	SPCASV	SPCASV
W311440	SS_STATU_MTF_CNTCT	1002	1002	X311440	SS_STATU_MTF_CNTCT	CLASSIFICATION
W311490	STATU_MTF_CNTCT	1002	1002	X311490	STATU_MTF_CNTCT	CLASSIFICATION
W312240	EST_CLI_POUR	026_1	026_1	D312240	T1R09	T1R09
W312260	PERSON_PHSQ_LIEN_JUR	026_1	026_1	D312260	T1R10	T1R10
W312320	PAYS_NATNLT	026_1	026_1	D312320	T1R18	T1R18
W312360	PERSON_PAYS_RESDC	026_1	026_1	D312360	T1R19	T1R19
W312400	PERSON_EST_ENTR	026_1	026_1	D212400	T1R23	T1R23
W312420	ETS_CMPS_ENTR	026_1	026_1	D312420	T1R31	T1R31
W312460	PERSON_PHSQ_CSP	E26_1	E26_1	D312460	T1R49C	T1R49C
W312480	ENTR_ACTI_ECON	026_1	026_1	D312480	T1R52C	T1R52C
W312500	ETS_ACTI_ECON	E27_2	E27_2	D312500	T1R53C	T1R53C
W312540	PART_CLASS_GST_PARTC	026_1	026_1	D312540	T2R18P	T2R18P
W312560	PART_PORTEF	E27_3	E27_3	D312560	T3R05	T3R05
W312580	EDS_GERE_PART	E25_2	E25_2	D312580	T3R08	T3R08
W312600	PART_MRCH	026_1	026_1	D312600	T3R13	T3R13
W312620	PART_SEGM	E25_2	E25_2	D312620	T3R14C	T3R14C
W312700	LIM_DCVT_CSCA	E26_2	E26_2	D312700	T5R05P	T5R05P
W312740	SITUA_PARTC_PERSON	026_1	026_1	D212740	T6R01	T6R01
W312760	SITUA_PARTC_PART	026_1	026_1	D212760	T6R05	T6R05
W312800	MSVG_CTR	024_1	024_1	D212800	T6R15	T6R15
W312820	MSVG_EDC	024_1	024_1	D212820	T6R27C	T6R27C
W313300	SLD_COLCT_QUOTD	024_1	024_1	D313300	TDSSOL	TDSSOL
W313320	TYP_TK_COM	1002	1002	D313320	TYP_TK_COM_W313320	TECCOM
W313400	SYNTH_CPTE_ESPECES	E26_2	E26_2	D313400	THICONSP	THICONSP
W313440	COMRC_TIM_ADHR	026_1	026_1	D313440	TIMTBA02	TIMTBA02
W313460	MATRL_CB	024_1	024_1	D313460	TIMTBA04	TIMTBA04
W313480	STAT_COMRC_MCHIN	E25_2	E25_2	D313480	TIMTBA12	TIMTBA12
W31350A	ECD_CB_A	E27_3	E27_3	D313500	TIMTBK01	TIMTBK01
W31350B	ECD_CB_B	E27_3	E27_3	D313501	TIMELC	TIMELC
W313520	SPRT_CB	024_1	024_1	D313520	TIMTBK02	TIMTBK02
W313540	PROD_CB	E26_2	E26_2	D313540	TIMTBK03	TIMTBK03
W313560	OPPO_CB	E26_2	E26_2	D313560	TIMTBO01	TIMTBO01
W313580	OPERN_CB	1002	1002	D313580	OPERN_CB_W313580	TIMTBP01
W313600	EPRGN_FINC_FEUILT	E26_0	E26_0	D313600	TITXSD04	TITXSD04
W313620	QUALIF_MIF	024_1	024_1	D313620	TQUAEX	TQUAEX
W313710	TYP_INDIC_CLI	1002	1002	D313710	TYP_INDIC_CLI_W313710	TYINDICC
W313750	TYP_MODL_COM	1002	1002	D313750	TYP_MODL_COM_W313750	TYMOCO
W31379A	TYP_PORTEF_A	1002	1002	D313790	TYP_PORTEF_A_W31379A	TYPORT
W31379B	TYP_PORTEF_CST	1002	1002	D313791	TYP_PORTEF_CST	TYP_PORTEF_CST
W313840	TYP_ACTN_CRED_COMPLEXE	1002	1002	X313840	TYP_ACTN_CRED_COMPLEXE	CLASSIFICATION
W31385A	TYP_AGT_ECON_CST	1002	1002	D313850	TYP_AGT_ECON_CST	TYP_AGT_ECON_CST
W31385B	TYP_AGT_ECON	1002	1002	X313850	TYP_AGT_ECON	CLASSIFICATION
W313860	TYP_AMRTSM_FIGE	1002	1002	X313860	TYP_AMRTSM_FIGE	CLASSIFICATION
W313870	TYP_ASSUR	1002	1002	X313870	TYP_ASSUR	CLASSIFICATION
W313880	TYP_AVNC_INSTRCTN_GRNT	1002	1002	X313880	TYP_AVNC_INSTRCTN_GRNT	CLASSIFICATION
W31389A	TYP_BAR_FACTN_CST	1002	1002	D313890	TYP_BAR_FACTN_CST	TYP_BAR_FACTN_CST
W31389B	TYP_BAR_FACTN	1002	1002	X313890	TYP_BAR_FACTN	CLASSIFICATION
W313900	TYP_BIEN_FINANCE	1002	1002	X313900	TYP_BIEN_FINANCE	CLASSIFICATION
W313910	TYP_CATG_ETS	1002	1002	X313910	TYP_CATG_ETS	CLASSIFICATION
W313920	TYP_CATG_FINCT	1002	1002	X313920	TYP_CATG_FINCT	CLASSIFICATION
W313930	TYP_CATG_JUR	1002	1002	X313930	TYP_CATG_JUR	CLASSIFICATION
W313940	TYP_CATG_JUR_INSEE	1002	1002	X313940	TYP_CATG_JUR_INSEE	CLASSIFICATION
W313950	TYP_CATG_OFR_ASSU	1002	1002	X313950	TYP_CATG_OFR_ASSU	CLASSIFICATION
W313960	TYP_CD_AGE	1002	1002	X313960	TYP_CD_AGE	CLASSIFICATION
W31397A	TYP_CNL_TECC_CST	1002	1002	D313970	TYP_CNL_TECC_CST	TYP_CNL_TECC_CST
W31397B	TYP_CNL_TECC	1002	1002	X313970	TYP_CNL_TECC	CLASSIFICATION
W31398A	TYP_CD_OBJ_RDV	1002	1002	X313980	TYP_CD_OBJ_RDV	CLASSIFICATION
W31398B	TYP_CD_OBJ_RDV_CST	1002	1002	D313980	TYP_CD_OBJ_RDV_CST	TYP_CD_OBJ_RDV_CST
W313990	TYP_CD_PERD_COVENANT	1002	1002	X313990	TYP_CD_PERD_COVENANT	CLASSIFICATION
W314000	TYP_CD_PRES_PCE_JUSTIF	1002	1002	X314000	TYP_CD_PRES_PCE_JUSTIF	CLASSIFICATION
W314010	TYP_CD_PRSCRPTR	1002	1002	X314010	TYP_CD_PRSCRPTR	CLASSIFICATION
W31402A	TYP_CD_THEME	1002	1002	X314020	TYP_CD_THEME	CLASSIFICATION
W31402B	TYP_CD_THEME_CST	1002	1002	D314020	TYP_CD_THEME_CST	TYP_CD_THEME_CST
W314050	TYP_CLAS_PRSCRPTR	1002	1002	X314050	TYP_CLAS_PRSCRPTR	CLASSIFICATION
W31406A	TYP_CLI_CIAL_A	1002	1002	X314060	TYP_CLI_CIAL_A	CLASSIFICATION
W31406B	TYP_CLI_CIAL_CST	1002	1002	D314060	TYP_CLI_CIAL_CST	TYP_CLI_CIAL_CST
W314070	TYP_CMPL_FORM_JUR	1002	1002	X314070	TYP_CMPL_FORM_JUR	CLASSIFICATION
W314090	TYP_CONSO	1002	1002	X314090	TYP_CONSO	CLASSIFICATION
W314100	TYP_CONSTI_DOCU	1002	1002	X314100	TYP_CONSTI_DOCU	CLASSIFICATION
W314120	TYP_COT_ACTI	1002	1002	X314120	TYP_COT_ACTI	CLASSIFICATION
W314130	TYP_COT_CRED	1002	1002	X314130	TYP_COT_CRED	CLASSIFICATION
W314140	TYP_COT_PAIEMT	1002	1002	X314140	TYP_COT_PAIEMT	CLASSIFICATION
W314150	TYP_COVENANT	1002	1002	X314150	TYP_COVENANT	CLASSIFICATION
W31416A	TYP_CPCT_JUR_CST	1002	1002	D314160	TYP_CPCT_JUR_CST	TYP_CPCT_JUR_CST
W31416B	TYP_CPCT_JUR	1002	1002	X314160	TYP_CPCT_JUR	CLASSIFICATION
W314170	TYP_CRCL_REL_CIALE	1002	1002	X314170	TYP_CRCL_REL_CIALE	CLASSIFICATION
W314190	TYP_CTR_TRAV	1002	1002	X314190	TYP_CTR_TRAV	CLASSIFICATION
W314200	TYP_DEBIT_PAIEMT_CB	1002	1002	X314200	TYP_DEBIT_PAIEMT_CB	CLASSIFICATION
W314210	TYP_DESTN_FINCT	1002	1002	X314210	TYP_DESTN_FINCT	CLASSIFICATION
W314220	TYP_DESTN_FONDS	1002	1002	X314220	TYP_DESTN_FONDS	CLASSIFICATION
W314230	TYP_DOMN_IARD	1002	1002	X314230	TYP_DOMN_IARD	CLASSIFICATION
W314240	TYP_DOMN_INTVTN	1002	1002	X314240	TYP_DOMN_INTVTN	CLASSIFICATION
W314260	TYP_ELT_PATRIM	1002	1002	X314260	TYP_ELT_PATRIM	CLASSIFICATION
W314270	TYP_ETAT_CTR_CRED	1002	1002	X314270	TYP_ETAT_CTR_CRED	CLASSIFICATION
W314280	TYP_EVT	E28_0	E28_0	X314280	TYP_EVT	CLASSIFICATION
W314290	TYP_EVT_CRED	1002	1002	X314290	TYP_EVT_CRED	CLASSIFICATION
W31430A	TYP_EVT_FINANCIER_CST	1002	1002	D314300	TYP_EVT_FINANCIER_CST	TYP_EVT_FINANCIER_CST
W31430B	TYP_EVT_FINANCIER	1002	1002	X314300	TYP_EVT_FINANCIER	CLASSIFICATION
W314310	TYP_FAIT_UTI	1002	1002	D314310	TYP_FAIT_UTI_W314310	TYFAITUT
W314330	TYP_FAM_OPTN	1002	1002	X314330	TYP_FAM_OPTN	CLASSIFICATION
W314340	TYP_FNCTN_INTRL	1002	1002	X314340	TYP_FNCTN_INTRL	CLASSIFICATION
W314350	TYP_FNCTN_RPRSTN	1002	1002	X314350	TYP_FNCTN_RPRSTN	CLASSIFICATION
W314360	TYP_FORM_JUR	1002	1002	X314360	TYP_FORM_JUR	CLASSIFICATION
W314370	TYP_GRP_PART	1002	1002	X314370	TYP_GRP_PART	CLASSIFICATION
W314380	TYP_HIERA_UTI	1002	1002	D314380	TYP_HIERA_UTI_W314380	TYHIERUT
W314400	TYP_INTRL	1002	1002	X314400	TYP_INTRL	CLASSIFICATION
W314410	TYP_INTVTN_PRSCRPTR	1002	1002	X314410	TYP_INTVTN_PRSCRPTR	CLASSIFICATION
W314430	TYP_LGT	1002	1002	X314430	TYP_LGT	CLASSIFICATION
W314450	TYP_LIEN_JUR	1002	1002	X314450	TYP_LIEN_JUR	CLASSIFICATION
W314460	TYP_LIEN_PRT_CAUTION	1002	1002	X314460	TYP_LIEN_PRT_CAUTION	CLASSIFICATION
W314470	TYP_LOI_AMRTSM	1002	1002	X314470	TYP_LOI_AMRTSM	CLASSIFICATION
W314480	TYP_LOI_CONSO	1002	1002	X314480	TYP_LOI_CONSO	CLASSIFICATION
W314490	TYP_MODE_GST_ASSU	1002	1002	X314490	TYP_MODE_GST_ASSU	CLASSIFICATION
W314500	TYP_MODE_PAIEMT	1002	1002	X314500	TYP_MODE_PAIEMT	CLASSIFICATION
W314510	TYP_MODE_RVLRSN_GRNT	1002	1002	X314510	TYP_MODE_RVLRSN_GRNT	CLASSIFICATION
W314530	TYP_MODL_ENV	1002	1002	X314530	TYP_MODL_ENV	CLASSIFICATION
W314540	TYP_MSVG	1002	1002	X314540	TYP_MSVG	CLASSIFICATION
W31455A	TYP_MTF_IN_REL_CST	1002	1002	D314550	TYP_MTF_IN_REL_CST	TYP_MTF_IN_REL_CST
W31455B	TYP_MTF_IN_REL	1002	1002	X314550	TYP_MTF_IN_REL	CLASSIFICATION
W314560	TYP_MTF_RBRT_AN	1002	1002	X314560	TYP_MTF_RBRT_AN	CLASSIFICATION
W314570	TYP_MTF_RESIL	1002	1002	X314570	TYP_MTF_RESIL	CLASSIFICATION
W314580	TYP_MTF_RESTIT_CB	1002	1002	X314580	TYP_MTF_RESTIT_CB	CLASSIFICATION
W314590	TYP_NATU_CA	1002	1002	X314590	TYP_NATU_CA	CLASSIFICATION
W314600	TYP_NATU_COVENANT	1002	1002	X314600	TYP_NATU_COVENANT	CLASSIFICATION
W31461A	TYP_NATU_CRED_CST	1002	1002	D314610	TYP_NATU_CRED_CST	TYP_NATU_CRED_CST
W31461B	TYP_NATU_CRED	1002	1002	X314610	TYP_NATU_CRED	CLASSIFICATION
W314620	TYP_NATU_OPERN_LAB	1002	1002	X314620	TYP_NATU_OPERN_LAB	CLASSIFICATION
W314630	TYP_NATU_OPTN	1002	1002	X314630	TYP_NATU_OPTN	CLASSIFICATION
W314640	TYP_NATU_ORIG_FONDS	1002	1002	X314640	TYP_NATU_ORIG_FONDS	CLASSIFICATION
W314650	TYP_NATU_TX	1002	1002	X314650	TYP_NATU_TX	CLASSIFICATION
W314660	TYP_OCC_LGT	1002	1002	X314660	TYP_OCC_LGT	CLASSIFICATION
W31468A	TYP_OPERN_FACTN_CST	1002	1002	D314680	TYP_OPERN_FACTN_CST	TYP_OPERN_FACTN_CST
W31468B	TYP_OPERN_FACTN	1002	1002	X314680	TYP_OPERN_FACTN	CLASSIFICATION
W31469A	TYP_OPERN_FINC_CST	1002	1002	D314690	TYP_OPERN_FINC_CST	TYP_OPERN_FINC_CST
W31469B	TYP_OPERN_FINC	1002	1002	X314690	TYP_OPERN_FINC	CLASSIFICATION
W314700	TYP_OPTN_FISCAL_ASSU	1002	1002	X314700	TYP_OPTN_FISCAL_ASSU	CLASSIFICATION
W314710	TYP_OPTN_VAL_EXPRT	1002	1002	X314710	TYP_OPTN_VAL_EXPRT	CLASSIFICATION
W314720	TYP_ORIG_PRET	1002	1002	X314720	TYP_ORIG_PRET	CLASSIFICATION
W31473A	TYP_PART_CST	1002	1002	D314730	TYP_PART_CST	TYP_PART_CST
W31473B	TYP_PART	1002	1002	X314730	TYP_PART	CLASSIFICATION
W314740	TYP_PCE_IDENT	1002	1002	X314740	TYP_PCE_IDENT	CLASSIFICATION
W314750	TYP_PERD_RBT	1002	1002	X314750	TYP_PERD_RBT	CLASSIFICATION
W314770	TYP_PRFL_GST_ASSU	1002	1002	X314770	TYP_PRFL_GST_ASSU	CLASSIFICATION
W314800	TYP_QUALIF_MIF	1002	1002	X314800	TYP_QUALIF_MIF	CLASSIFICATION
W314820	TYP_REGLE_RVLRSN_GRNT	1002	1002	X314820	TYP_REGLE_RVLRSN_GRNT	CLASSIFICATION
W314830	TYP_REGL_OPTN	1002	1002	X314830	TYP_REGL_OPTN	CLASSIFICATION
W314850	TYP_RESDT_FISCAL	1002	1002	X314850	TYP_RESDT_FISCAL	CLASSIFICATION
W314880	TYP_RGM_FISC	1002	1002	X314880	TYP_RGM_FISC	CLASSIFICATION
W314890	TYP_RGM_MATRIM	1002	1002	X314890	TYP_RGM_MATRIM	CLASSIFICATION
W314900	TYP_RL_CRCL_REL_CIALE	1002	1002	X314900	TYP_RL_CRCL_REL_CIALE	CLASSIFICATION
W31491A	TYP_SEGM_CIAL_CST	1002	1002	D314910	TYP_SEGM_CIAL_CST	TYP_SEGM_CIAL_CST
W31491B	TYP_SEGM_CIAL	1002	1002	X314910	TYP_SEGM_CIAL	CLASSIFICATION
W31493A	TYP_SEGM_NOTATN_BALE2_CST	1002	1002	D314930	TYP_SEGM_NOTATN_BALE2_CST	TYP_SEGM_NOTATN_BALE2_CST
W31493B	TYP_SEGM_NOTATN_BALE2	1002	1002	X314930	TYP_SEGM_NOTATN_BALE2	CLASSIFICATION
W314950	TYP_SENS_DBT_CRED	1002	1002	X314950	TYP_SENS_DBT_CRED	CLASSIFICATION
W314960	TYP_SENS_RATIO	1002	1002	X314960	TYP_SENS_RATIO	CLASSIFICATION
W31497A	TYP_SERV_FACTN_CST	1002	1002	D314970	TYP_SERV_FACTN_CST	TYP_SERV_FACTN_CST
W31497B	TYP_SERV_FACTN	1002	1002	X314970	TYP_SERV_FACTN	CLASSIFICATION
W314980	TYP_SGMTN_EMACO	1002	1002	X314980	TYP_SGMTN_EMACO	CLASSIFICATION
W315000	TYP_SITUA_FAM	1002	1002	X315000	TYP_SITUA_FAM	CLASSIFICATION
W315010	TYP_SITUA_JUR	1002	1002	X315010	TYP_SITUA_JUR	CLASSIFICATION
W315020	TYP_SITUA_PARTC	E28_0	E28_0	X315020	TYP_SITUA_PARTC	CLASSIFICATION
W315030	TYP_SITUA_TEL	1002	1002	X315030	TYP_SITUA_TEL	CLASSIFICATION
W315040	TYP_STATU_CRED_COMPLEXE	1002	1002	X315040	TYP_STATU_CRED_COMPLEXE	CLASSIFICATION
W315050	TYP_STATU_CTR_ASSU	1002	1002	X315050	TYP_STATU_CTR_ASSU	CLASSIFICATION
W315070	TYP_STATU_MIF	1002	1002	X315070	TYP_STATU_MIF	CLASSIFICATION
W315090	TYP_TECHN_CRED_PROD	1002	1002	X315090	TYP_TECHN_CRED_PROD	CLASSIFICATION
W315100	TYP_TECHN_FINCT	1002	1002	X315100	TYP_TECHN_FINCT	CLASSIFICATION
W315110	TYP_TEL	1002	1002	X315110	TYP_TEL	CLASSIFICATION
W315120	TYP_TITUL_CPTE	1002	1002	X315120	TYP_TITUL_CPTE	CLASSIFICATION
W315140	TYP_TRCH_AGE	1002	1002	X315140	TYP_TRCH_AGE	CLASSIFICATION
W31515A	TYP_TRCH_ANC_CTR_CST	1002	1002	D315150	TYP_TRCH_ANC_CTR_CST	TYP_TRCH_ANC_CTR_CST
W31515B	TYP_TRCH_ANC_CTR	1002	1002	X315150	TYP_TRCH_ANC_CTR	CLASSIFICATION
W31516A	TYP_TRCH_ANC_REL_CLI_CST	1002	1002	D315160	TYP_TRCH_ANC_REL_CLI_CST	TYP_TRCH_ANC_REL_CLI_CST
W31516B	TYP_TRCH_ANC_REL_CLI	1002	1002	X315160	TYP_TRCH_ANC_REL_CLI	CLASSIFICATION
W315170	TYP_TRCH_FACTN	1002	1002	X315170	TYP_TRCH_FACTN	CLASSIFICATION
W315180	TYP_TRCH_NB_OPERN	1002	1002	X315180	TYP_TRCH_NB_OPERN	CLASSIFICATION
W315190	TYP_TYP_CENTR_INT	1002	1002	X315190	TYP_TYP_CENTR_INT	CLASSIFICATION
W315200	TYP_TYP_COMSN	1002	1002	X315200	TYP_TYP_COMSN	CLASSIFICATION
W315210	TYP_TYP_DESC_GRNT	1002	1002	X315210	TYP_TYP_DESC_GRNT	CLASSIFICATION
W315220	TYP_TYP_DESTN_FINCT	1002	1002	X315220	TYP_TYP_DESTN_FINCT	CLASSIFICATION
W315230	TYP_TYP_GRNT	1002	1002	X315230	TYP_TYP_GRNT	CLASSIFICATION
W315240	TYP_TYP_GRNT_BALE2	1002	1002	X315240	TYP_TYP_GRNT_BALE2	CLASSIFICATION
W315250	TYP_TYP_MTF_RBRT_AN	1002	1002	X315250	TYP_TYP_MTF_RBRT_AN	CLASSIFICATION
W315260	TYP_TYP_PRSCRPT	1002	1002	X315260	TYP_TYP_PRSCRPT	CLASSIFICATION
W315270	TYP_TYP_PRSCRPTR	1002	1002	X315270	TYP_TYP_PRSCRPTR	CLASSIFICATION
W315290	TYP_TYP_RESS	1002	1002	X315290	TYP_TYP_RESS	CLASSIFICATION
W315300	TYP_UNTE_RATIO	1002	1002	X315300	TYP_UNTE_RATIO	CLASSIFICATION
W315320	TYP_VERS_COMSN	1002	1002	X315320	TYP_VERS_COMSN	CLASSIFICATION
W315330	TYP_SGMTN_REFC	1002	1002	D315330	TYP_SGMTN_REFC_W315330	TYSEGMTR
W315360	FLX_EVT_DE_VIE	026_1	026_1	D315360	UNICA_2B	UNICA_2B
W315380	PLAN_UNICA	1002	1002	D315380	PLAN_UNICA_W315380	UNICA_3A
W315390	PGM_UNICA	1002	1002	D315390	PGM_UNICA_W315390	UNICA_3B
W31541A	ACTN_UNICA_A	024_1	024_1	D315410	UNICA_3D	UNICA_3D
W31541B	ACTN_UNICA_B	024_1	024_1	D315411	UNICA_3F	UNICA_3F
W315450	ATTRIBUT_MULTI_UNICA	1002	1002	D315450	ATTRIBUT_MULTI_UNICA_W315450	UNICA_3H
W315460	OFFER_UNICA	1002	1002	D315460	OFFER_UNICA_W315460	UNICA_4A
W315470	ECD_ABONNEMT	024_1	024_1	D315470	UNIQU1	UNIQU1
W315490	UNVRS_DE_BSN	1002	1002	D315490	UNVRS_DE_BSN_W315490	UNVRS_DE_BSN
W315500	USG_FAM	1002	1002	D315500	USG_FAM_W315500	USG_FAM
W316800	PART_PNB_MENS	026_1	026_1	D316800	YVPP	YVPP
W320950	LIST_HIERA_UTI	E27_3	E27_3	D205371	HIERA_UTI	HIERA_UTI
W320960	LIST_FAIT_UTI	E27_3	E27_3	D205370	FAIT_UTI	FAIT_UTI
W320990	SITUA_PARTC_MSVG	024_1	024_1	D320990	T6R10	T6R10
W32100A	TYP_CNL_SIGNER	E27_0	E27_0	X301840	CLASSIFICATION_DATASET	CLASSIFICATION
W32100B	TYP_CNL_SIGNER_CST	1002	1002	D321000	TYP_CNL_SIGNER_CST	TYP_CNL_SIGNER_CST
W500010	W_PRFL_MABQE	1002	1002	L300050	PRFL_MABQE_QUOTD	PRFL_MABQE_QUOTD
W500020	F_DET_PRFL_MABQE_QUOTD	1002	1002	W500010	W_PRFL_MABQE	W_PRFL_MABQE
W500030	F_PRFL_MABQE_QUOTD	1002	1002	W500020	F_DET_PRFL_MABQE_QUOTD	F_DET_PRFL_MABQE_QUOTD
W500040	F_DET_PRFL_MABQE_HEBDO	1002	1002	W500010	W_PRFL_MABQE	W_PRFL_MABQE
W500050	F_PRFL_MABQE_HEBDO	1002	1002	W500040	F_DET_PRFL_MABQE_HEBDO	F_DET_PRFL_MABQE_HEBDO
W500060	F_DET_PRFL_MABQE_MENS	1002	1002	W500010	W_PRFL_MABQE	W_PRFL_MABQE
W500070	F_PRFL_MABQE_MENS	1002	1002	W500060	F_DET_PRFL_MABQE_MENS	F_DET_PRFL_MABQE_MENS
W500080	CNTCT_RSLT_QUOTD	1002	1002	W506840	F_DET_CNTCT_QUOTD	F_DET_CNTCT_QUOTD
W500090	CNTCT_RSLT_HEBDO	1002	1002	W506900	F_DET_CNTCT_HEBDO	F_DET_CNTCT_HEBDO
W500100	CNTCT_RSLT_MENS	1002	1002	W507000	F_DET_CNTCT_MENS	F_DET_CNTCT_MENS
W500110	W_SITUA_PARTC_PART_H	1002	1002	L307510	SITUA_PARTC	SITUA_PARTC
W500120	F_DET_AVT_VNT_ASSU_MENS	1002	1002	L303790	DVIPRJPRP_ASSU	DVIPRJPRP_ASSU
W500130	F_AVT_VNT_ASSU_MENS	1002	1002	W500120	F_DET_AVT_VNT_ASSU_MENS	F_DET_AVT_VNT_ASSU_MENS
W500150	W_SIMULCA_DOSS_TK	1002	1002	L300020	SIMULCA_DOSS	SIMULCA_DOSS
W500160	W_SIMULCA_DOSS	1002	1002	W500150	W_SIMULCA_DOSS_TK	W_SIMULCA_DOSS_TK
